#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.88;1;18;0;0;0;0;0;0;0;0;0
1199.61;0.99;18;0;0;0;0;0;0;0;0;0
1799.88;0.99;18;0;0;0;0;0;0;0;0;0
2399.99;0.99;18;0;0;0;0;0;0;0;0;0
2999.98;0.98;18;0;0;0;0;0;0;0;0;0
3599.99;0.98;18;0;0;0;0;0;0;0;0;0
4199.99;0.98;18;0;0;0;0;0;0;0;0;0
4799.91;0.97;18;0;0;0;0;0;0;0;0;0
5399.66;0.97;18;0;0;0;0;0;0;0;0;0
5999.73;0.96;18;0;0;0;0;0;0;0;0;0
6599.98;0.96;18;0;0;0;0;0;0;0;0;0
7199.69;0.96;18;0;0;0;0;0;0;0;0;0
7799.69;0.96;18;0;0;0;0;0;0;0;0;0
8399.69;0.96;18;0;0;0;0;0;0;0;0;0
8999.69;0.96;18;0;0;0;0;0;0;0;0;0
9599.69;0.96;18;0;0;0;0;0;0;0;0;0
10199.69;0.96;18;0;0;0;0;0;0;0;0;0
10799.69;0.96;18;0;0;0;0;0;0;0;0;0
11399.69;0.96;18;0;0;0;0;0;0;0;0;0
11999.69;0.96;18;0;0;0;0;0;0;0;0;0
12599.69;0.96;18;0;0;0;0;0;0;0;0;0
13199.69;0.96;18;0;0;0;0;0;0;0;0;0
13799.69;0.96;18;0;0;0;0;0;0;0;0;0
14399.69;0.96;18;0;0;0;0;0;0;0;0;0
14999.69;0.96;18;0;0;0;0;0;0;0;0;0
15599.69;0.96;18;0;0;0;0;0;0;0;0;0
16199.69;0.96;18;0;0;0;0;0;0;0;0;0
16799.69;0.96;18;0;0;0;0;0;0;0;0;0
17399.69;0.96;18;0;0;0;0;0;0;0;0;0
17999.69;0.96;18;0;0;0;0;0;0;0;0;0
18599.69;0.96;18;0;0;0;0;0;0;0;0;0
19199.69;0.96;18;0;0;0;0;0;0;0;0;0
19799.69;0.96;18;0;0;0;0;0;0;0;0;0
20399.69;0.96;18;0;0;0;0;0;0;0;0;0
