#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.27;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.98;40.32;0.27;PP/0.04,TA/0.01,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.66;40.38;0.32;PP/0.05,TA/0.03,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.73;40.68;0.38;PP/0.06,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
239.78;40.68;0.4;PP/0.06,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
299.94;41;0.43;PP/0.07,TA/0.05,IS/0,PS/0,RB/0,OB/0.02,RP/0
359.92;41;0.48;PP/0.08,TA/0.06,IS/0,PS/0,RB/0,OB/0.02,RP/0
419.74;40.98;0.49;PP/0.09,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
479.85;40.98;0.5;PP/0.09,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
539.95;40.98;0.51;PP/0.09,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
599.64;40.98;0.52;PP/0.09,TA/0.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
659.66;40.98;0.53;PP/0.09,TA/0.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
719.66;40.98;0.54;PP/0.09,TA/0.08,IS/0,PS/0,RB/0,OB/0.02,RP/0
779.66;40.98;0.55;PP/0.09,TA/0.09,IS/0,PS/0,RB/0,OB/0.02,RP/0
839.66;41.03;0.55;PP/0.09,TA/0.09,IS/0,PS/0,RB/0,OB/0.02,RP/0
899.66;41.03;0.56;PP/0.09,TA/0.09,IS/0,PS/0,RB/0,OB/0.02,RP/0
959.66;41.03;0.57;PP/0.09,TA/0.1,IS/0,PS/0,RB/0,OB/0.02,RP/0
1019.66;41.03;0.58;PP/0.09,TA/0.1,IS/0,PS/0,RB/0,OB/0.02,RP/0
1079.66;41.11;0.59;PP/0.09,TA/0.11,IS/0,PS/0,RB/0,OB/0.02,RP/0
1139.66;41.11;0.6;PP/0.09,TA/0.11,IS/0,PS/0,RB/0,OB/0.02,RP/0
1199.66;41.11;0.61;PP/0.09,TA/0.11,IS/0,PS/0,RB/0,OB/0.02,RP/0
1259.66;41.14;0.62;PP/0.09,TA/0.11,IS/0,PS/0,RB/0,OB/0.02,RP/0
1319.66;41.14;0.63;PP/0.09,TA/0.12,IS/0,PS/0,RB/0,OB/0.02,RP/0
1379.66;41.14;0.63;PP/0.09,TA/0.12,IS/0,PS/0,RB/0,OB/0.02,RP/0
1439.66;41.14;0.64;PP/0.09,TA/0.12,IS/0,PS/0,RB/0,OB/0.02,RP/0
1499.66;41.21;0.65;PP/0.09,TA/0.13,IS/0,PS/0,RB/0,OB/0.02,RP/0
1559.66;41.21;0.66;PP/0.09,TA/0.13,IS/0,PS/0,RB/0,OB/0.02,RP/0
1619.66;41.22;0.67;PP/0.09,TA/0.13,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1679.66;41.22;0.68;PP/0.09,TA/0.14,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1739.66;41.24;0.69;PP/0.09,TA/0.14,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1799.66;41.24;0.7;PP/0.09,TA/0.14,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1859.66;41.24;0.71;PP/0.09,TA/0.14,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1919.66;41.27;0.71;PP/0.09,TA/0.15,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
1979.66;41.27;0.72;PP/0.09,TA/0.15,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2039.66;41.27;0.73;PP/0.09,TA/0.15,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2099.66;41.27;0.74;PP/0.09,TA/0.16,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2159.66;41.36;0.74;PP/0.09,TA/0.16,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2219.66;41.36;0.75;PP/0.09,TA/0.16,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2279.66;41.36;0.76;PP/0.09,TA/0.17,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2339.66;41.36;0.77;PP/0.09,TA/0.17,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2399.66;41.38;0.77;PP/0.09,TA/0.17,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2459.66;41.38;0.78;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2519.66;41.38;0.79;PP/0.09,TA/0.18,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2579.66;41.4;0.8;PP/0.09,TA/0.19,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2639.66;41.4;0.81;PP/0.09,TA/0.19,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2699.66;41.4;0.81;PP/0.09,TA/0.19,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2759.66;41.4;0.82;PP/0.09,TA/0.2,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2819.66;41.48;0.83;PP/0.09,TA/0.2,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2879.66;41.48;0.84;PP/0.09,TA/0.2,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2939.66;41.48;0.84;PP/0.09,TA/0.2,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
2999.66;41.48;0.85;PP/0.09,TA/0.21,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
